series_id,year,period,value,footnote_codes,category,value_lag12,cpi_yoy_change
CUUSS000SAH2     ,2023,S03,315.555,,Housing,,
CUUSS000SAH2     ,2024,S01,323.689,,Housing,,
CUUSS000SAH2     ,2024,S02,327.718,,Housing,,
CUUSS000SAH2     ,2024,S03,325.704,,Housing,,
CUUSS000SAH2     ,2025,S01,340.754,,Housing,,
CUUSS000SAH2     ,2025,S02,352.223,,Housing,,
CUUSS000SAH2     ,2025,S03,345.967,,Housing,,
CUUSS000SAH21    ,2022,S01,279.499,,Housing,,
CUUSS000SAH21    ,2022,S02,298.802,,Housing,,
CUUSS000SAH21    ,2022,S03,289.151,,Housing,,
CUUSS000SAH21    ,2023,S01,289.911,,Housing,,
CUUSS000SAH21    ,2023,S02,289.912,,Housing,,
CUUSS000SAH21    ,2023,S03,289.911,,Housing,,
CUUSS000SAH21    ,2024,S01,295.952,,Housing,,
CUUSS000SAH21    ,2024,S02,298.311,,Housing,,
CUUSS000SAH21    ,2024,S03,297.132,,Housing,,
CUUSS000SAH21    ,2025,S01,311.691,,Housing,,
CUUSS000SAH21    ,2025,S02,323.025,,Housing,,
CUUSS000SAH21    ,2025,S03,316.843,,Housing,,
CUUSS000SAH3     ,2022,S01,132.016,,Housing,,
CUUSS000SAH3     ,2022,S02,134.77,,Housing,,
CUUSS000SAH3     ,2022,S03,133.393,,Housing,,
CUUSS000SAH3     ,2023,S01,136.66,,Housing,,
CUUSS000SAH3     ,2023,S02,136.323,,Housing,,
CUUSS000SAH3     ,2023,S03,136.492,,Housing,,
CUUSS000SAH3     ,2024,S01,136.427,,Housing,,
CUUSS000SAH3     ,2024,S02,136.482,,Housing,,
CUUSS000SAH3     ,2024,S03,136.454,,Housing,,
CUUSS000SAH3     ,2025,S01,138.822,,Housing,,
CUUSS000SAH3     ,2025,S02,142.13,,Housing,,
CUUSS000SAH3     ,2025,S03,140.325,,Housing,,
CUUSS000SAH31    ,2022,S01,100.73,,Housing,,
CUUSS000SAH31    ,2022,S02,102.963,,Housing,,
CUUSS000SAH31    ,2022,S03,101.846,,Housing,,
CUUSS000SAH31    ,2023,S01,104.217,,Housing,,
CUUSS000SAH31    ,2023,S02,103.211,,Housing,,
CUUSS000SAH31    ,2023,S03,103.714,,Housing,,
CUUSS000SAH31    ,2024,S01,102.5,,Housing,,
CUUSS000SAH31    ,2024,S02,101.427,,Housing,,
CUUSS000SAH31    ,2024,S03,101.963,,Housing,,
CUUSS000SAH31    ,2025,S01,102.073,,Housing,,
CUUSS000SAH31    ,2025,S02,103.592,,Housing,,
CUUSS000SAH31    ,2025,S03,102.763,,Housing,,
CUUSS000SEHA     ,2022,S01,317.159,,Housing,,
CUUSS000SEHA     ,2022,S02,329.673,,Housing,,
CUUSS000SEHA     ,2022,S03,323.416,,Housing,,
CUUSS000SEHA     ,2023,S01,343.27,,Housing,,
CUUSS000SEHA     ,2023,S02,352.538,,Housing,,
CUUSS000SEHA     ,2023,S03,347.904,,Housing,,
CUUSS000SEHA     ,2024,S01,360.479,,Housing,,
CUUSS000SEHA     ,2024,S02,368.285,,Housing,,
CUUSS000SEHA     ,2024,S03,364.382,,Housing,,
CUUSS000SEHA     ,2025,S01,374.158,,Housing,,
CUUSS000SEHA     ,2025,S02,378.999,,Housing,,
CUUSS000SEHA     ,2025,S03,376.358,,Housing,,
CUUSS000SEHC     ,2022,S01,305.107,,Housing,,
CUUSS000SEHC     ,2022,S02,316.901,,Housing,,
CUUSS000SEHC     ,2022,S03,311.004,,Housing,,
CUUSS000SEHC     ,2023,S01,328.585,,Housing,,
CUUSS000SEHC     ,2023,S02,338.444,,Housing,,
CUUSS000SEHC     ,2023,S03,333.515,,Housing,,
CUUSS000SEHC     ,2024,S01,347.329,,Housing,,
CUUSS000SEHC     ,2024,S02,355.278,,Housing,,
CUUSS000SEHC     ,2024,S03,351.303,,Housing,,
CUUSS000SEHC     ,2025,S01,361.211,,Housing,,
CUUSS000SEHC     ,2025,S02,366.77,,Housing,,
CUUSS000SEHC     ,2025,S03,363.738,,Housing,,
CUUSS000SEHC01   ,2022,S01,305.152,,Housing,,
CUUSS000SEHC01   ,2022,S02,316.977,,Housing,,
CUUSS000SEHC01   ,2022,S03,311.065,,Housing,,
CUUSS000SEHC01   ,2023,S01,328.679,,Housing,,
CUUSS000SEHC01   ,2023,S02,338.519,,Housing,,
CUUSS000SEHC01   ,2023,S03,333.599,,Housing,,
CUUSS000SEHC01   ,2024,S01,347.387,,Housing,,
CUUSS000SEHC01   ,2024,S02,355.312,,Housing,,
CUUSS000SEHC01   ,2024,S03,351.35,,Housing,,
CUUSS000SEHC01   ,2025,S01,361.238,,Housing,,
CUUSS000SEHC01   ,2025,S02,366.77,,Housing,,
CUUSS000SEHC01   ,2025,S03,363.753,,Housing,,
CUUSS000SEHF     ,2022,S01,261.248,,Housing,,
CUUSS000SEHF     ,2022,S02,279.951,,Housing,,
CUUSS000SEHF     ,2022,S03,270.599,,Housing,,
CUUSS000SEHF     ,2023,S01,275.008,,Housing,,
CUUSS000SEHF     ,2023,S02,274.875,,Housing,,
CUUSS000SEHF     ,2023,S03,274.942,,Housing,,
CUUSS000SEHF     ,2024,S01,281.39,,Housing,,
CUUSS000SEHF     ,2024,S02,284.54,,Housing,,
CUUSS000SEHF     ,2024,S03,282.965,,Housing,,
CUUSS000SEHF     ,2025,S01,297.467,,Housing,,
CUUSS000SEHF     ,2025,S02,308.782,,Housing,,
CUUSS000SEHF     ,2025,S03,302.61,,Housing,,
CUUSS000SEHF01   ,2022,S01,254.772,,Housing,,
CUUSS000SEHF01   ,2022,S02,266.697,,Housing,,
CUUSS000SEHF01   ,2022,S03,260.734,,Housing,,
CUUSS000SEHF01   ,2023,S01,271.336,,Housing,,
CUUSS000SEHF01   ,2023,S02,278.538,,Housing,,
CUUSS000SEHF01   ,2023,S03,274.937,,Housing,,
CUUSS000SEHF01   ,2024,S01,285.253,,Housing,,
CUUSS000SEHF01   ,2024,S02,287.899,,Housing,,
CUUSS000SEHF01   ,2024,S03,286.576,,Housing,,
CUUSS000SEHF01   ,2025,S01,295.369,,Housing,,
CUUSS000SEHF01   ,2025,S02,308.932,,Housing,,
CUUSS000SEHF01   ,2025,S03,301.534,,Housing,,
CUUSS000SEHF02   ,2022,S01,261.346,,Housing,,
CUUSS000SEHF02   ,2022,S02,295.15,,Housing,,
CUUSS000SEHF02   ,2022,S03,278.248,,Housing,,
CUUSS000SEHF02   ,2023,S01,265.589,,Housing,,
CUUSS000SEHF02   ,2023,S02,246.321,,Housing,,
CUUSS000SEHF02   ,2023,S03,255.955,,Housing,,
CUUSS000SEHF02   ,2024,S01,251.566,,Housing,,
CUUSS000SEHF02   ,2024,S02,255.893,,Housing,,
CUUSS000SEHF02   ,2024,S03,253.73,,Housing,,
CUUSS000SEHF02   ,2025,S01,282.611,,Housing,,
CUUSS000SEHF02   ,2025,S02,287.526,,Housing,,
CUUSS000SEHF02   ,2025,S03,284.845,,Housing,,
CUSR0000SAM      ,2022,M01,534.649,,Medical,,
CUSR0000SAM      ,2022,M02,536.283,,Medical,,
CUSR0000SAM      ,2022,M03,538.973,,Medical,,
CUSR0000SAM      ,2022,M04,541.35,,Medical,,
CUSR0000SAM      ,2022,M05,543.521,,Medical,,
CUSR0000SAM      ,2022,M06,546.84,,Medical,,
CUSR0000SAM      ,2022,M07,549.967,,Medical,,
CUSR0000SAM      ,2022,M08,553.036,,Medical,,
CUSR0000SAM      ,2022,M09,556.558,,Medical,,
CUSR0000SAM      ,2022,M10,554.071,,Medical,,
CUSR0000SAM      ,2022,M11,551.402,,Medical,,
CUSR0000SAM      ,2022,M12,551.943,,Medical,,
CUSR0000SAM      ,2023,M01,550.887,,Medical,534.649,3.04
CUSR0000SAM      ,2023,M02,548.946,,Medical,536.283,2.36
CUSR0000SAM      ,2023,M03,547.054,,Medical,538.973,1.5
CUSR0000SAM      ,2023,M04,547.039,,Medical,541.35,1.05
CUSR0000SAM      ,2023,M05,547.452,,Medical,543.521,0.72
CUSR0000SAM      ,2023,M06,547.487,,Medical,546.84,0.12
CUSR0000SAM      ,2023,M07,547.356,,Medical,549.967,-0.47
CUSR0000SAM      ,2023,M08,547.848,,Medical,553.036,-0.94
CUSR0000SAM      ,2023,M09,548.636,,Medical,556.558,-1.42
CUSR0000SAM      ,2023,M10,549.746,,Medical,554.071,-0.78
CUSR0000SAM      ,2023,M11,552.23,,Medical,551.402,0.15
CUSR0000SAM      ,2023,M12,554.294,,Medical,551.943,0.43
CUSR0000SAM      ,2024,M01,556.567,,Medical,550.887,1.03
CUSR0000SAM      ,2024,M02,556.727,,Medical,548.946,1.42
CUSR0000SAM      ,2024,M03,559.182,,Medical,547.054,2.22
CUSR0000SAM      ,2024,M04,561.416,,Medical,547.039,2.63
CUSR0000SAM      ,2024,M05,564.235,,Medical,547.452,3.07
CUSR0000SAM      ,2024,M06,565.299,,Medical,547.487,3.25
CUSR0000SAM      ,2024,M07,564.919,,Medical,547.356,3.21
CUSR0000SAM      ,2024,M08,564.364,,Medical,547.848,3.01
CUSR0000SAM      ,2024,M09,566.497,,Medical,548.636,3.26
CUSR0000SAM      ,2024,M10,567.835,,Medical,549.746,3.29
CUSR0000SAM      ,2024,M11,569.16,,Medical,552.23,3.07
CUSR0000SAM      ,2024,M12,569.902,,Medical,554.294,2.82
CUSR0000SAM      ,2025,M01,571.234,,Medical,556.567,2.64
CUSR0000SAM      ,2025,M02,572.797,,Medical,556.727,2.89
CUSR0000SAM      ,2025,M03,573.966,,Medical,559.182,2.64
CUSR0000SAM      ,2025,M04,576.785,,Medical,561.416,2.74
CUSR0000SAM      ,2025,M05,578.236,,Medical,564.235,2.48
CUSR0000SAM      ,2025,M06,580.978,,Medical,565.299,2.77
CUSR0000SAM      ,2025,M07,584.77,,Medical,564.919,3.51
CUSR0000SAM      ,2025,M08,583.832,,Medical,564.364,3.45
CUSR0000SAM      ,2025,M09,585.097,,Medical,566.497,3.28
CUSR0000SAM      ,2025,M10,,X,Medical,567.835,
CUSR0000SAM      ,2025,M11,585.611,,Medical,569.16,2.89
CUSR0000SAM      ,2025,M12,587.88,,Medical,569.902,3.15
CUSR0000SAM1     ,2022,M01,382.984,,Medical,,
CUSR0000SAM1     ,2022,M02,384.304,,Medical,,
CUSR0000SAM1     ,2022,M03,385.084,,Medical,,
CUSR0000SAM1     ,2022,M04,385.307,,Medical,,
CUSR0000SAM1     ,2022,M05,386.273,,Medical,,
CUSR0000SAM1     ,2022,M06,387.787,,Medical,,
CUSR0000SAM1     ,2022,M07,390.077,,Medical,,
CUSR0000SAM1     ,2022,M08,391.032,,Medical,,
CUSR0000SAM1     ,2022,M09,390.677,,Medical,,
CUSR0000SAM1     ,2022,M10,390.614,,Medical,,
CUSR0000SAM1     ,2022,M11,391.36,,Medical,,
CUSR0000SAM1     ,2022,M12,391.809,,Medical,,
CUSR0000SAM1     ,2023,M01,395.981,,Medical,382.984,3.39
CUSR0000SAM1     ,2023,M02,396.56,,Medical,384.304,3.19
CUSR0000SAM1     ,2023,M03,398.917,,Medical,385.084,3.59
CUSR0000SAM1     ,2023,M04,400.755,,Medical,385.307,4.01
CUSR0000SAM1     ,2023,M05,403.358,,Medical,386.273,4.42
CUSR0000SAM1     ,2023,M06,404.109,,Medical,387.787,4.21
CUSR0000SAM1     ,2023,M07,406.169,,Medical,390.077,4.13
CUSR0000SAM1     ,2023,M08,408.437,,Medical,391.032,4.45
CUSR0000SAM1     ,2023,M09,407.25,,Medical,390.677,4.24
CUSR0000SAM1     ,2023,M10,408.965,,Medical,390.614,4.7
CUSR0000SAM1     ,2023,M11,410.847,,Medical,391.36,4.98
CUSR0000SAM1     ,2023,M12,410.365,,Medical,391.809,4.74
CUSR0000SAM1     ,2024,M01,407.879,,Medical,395.981,3.0
CUSR0000SAM1     ,2024,M02,408.246,,Medical,396.56,2.95
CUSR0000SAM1     ,2024,M03,408.919,,Medical,398.917,2.51
CUSR0000SAM1     ,2024,M04,410.743,,Medical,400.755,2.49
CUSR0000SAM1     ,2024,M05,416.001,,Medical,403.358,3.13
CUSR0000SAM1     ,2024,M06,416.812,,Medical,404.109,3.14
CUSR0000SAM1     ,2024,M07,417.465,,Medical,406.169,2.78
CUSR0000SAM1     ,2024,M08,416.538,,Medical,408.437,1.98
CUSR0000SAM1     ,2024,M09,413.708,,Medical,407.25,1.59
CUSR0000SAM1     ,2024,M10,412.914,,Medical,408.965,0.97
CUSR0000SAM1     ,2024,M11,412.424,,Medical,410.847,0.38
CUSR0000SAM1     ,2024,M12,412.381,,Medical,410.365,0.49
CUSR0000SAM1     ,2025,M01,417.214,,Medical,407.879,2.29
CUSR0000SAM1     ,2025,M02,417.702,,Medical,408.246,2.32
CUSR0000SAM1     ,2025,M03,412.995,,Medical,408.919,1.0
CUSR0000SAM1     ,2025,M04,414.709,,Medical,410.743,0.97
CUSR0000SAM1     ,2025,M05,417.149,,Medical,416.001,0.28
CUSR0000SAM1     ,2025,M06,417.575,,Medical,416.812,0.18
CUSR0000SAM1     ,2025,M07,417.8,,Medical,417.465,0.08
CUSR0000SAM1     ,2025,M08,416.721,,Medical,416.538,0.04
CUSR0000SAM1     ,2025,M09,416.471,,Medical,413.708,0.67
CUSR0000SAM1     ,2025,M10,,X,Medical,412.914,
CUSR0000SAM1     ,2025,M11,417.161,,Medical,412.424,1.15
CUSR0000SAM1     ,2025,M12,418.532,,Medical,412.381,1.49
CUSR0000SAM2     ,2022,M01,583.58,,Medical,,
CUSR0000SAM2     ,2022,M02,585.314,,Medical,,
CUSR0000SAM2     ,2022,M03,588.633,,Medical,,
CUSR0000SAM2     ,2022,M04,591.722,,Medical,,
CUSR0000SAM2     ,2022,M05,594.287,,Medical,,
CUSR0000SAM2     ,2022,M06,598.199,,Medical,,
CUSR0000SAM2     ,2022,M07,601.595,,Medical,,
CUSR0000SAM2     ,2022,M08,605.36,,Medical,,
CUSR0000SAM2     ,2022,M09,610.165,,Medical,,
CUSR0000SAM2     ,2022,M10,606.876,,Medical,,
CUSR0000SAM2     ,2022,M11,603.076,,Medical,,
CUSR0000SAM2     ,2022,M12,603.646,,Medical,,
CUSR0000SAM2     ,2023,M01,600.838,,Medical,583.58,2.96
CUSR0000SAM2     ,2023,M02,598.058,,Medical,585.314,2.18
CUSR0000SAM2     ,2023,M03,594.745,,Medical,588.633,1.04
CUSR0000SAM2     ,2023,M04,594.107,,Medical,591.722,0.4
CUSR0000SAM2     ,2023,M05,593.782,,Medical,594.287,-0.08
CUSR0000SAM2     ,2023,M06,593.575,,Medical,598.199,-0.77
CUSR0000SAM2     ,2023,M07,592.709,,Medical,601.595,-1.48
CUSR0000SAM2     ,2023,M08,592.602,,Medical,605.36,-2.11
CUSR0000SAM2     ,2023,M09,594.05,,Medical,610.165,-2.64
CUSR0000SAM2     ,2023,M10,594.953,,Medical,606.876,-1.96
CUSR0000SAM2     ,2023,M11,597.63,,Medical,603.076,-0.9
CUSR0000SAM2     ,2023,M12,600.542,,Medical,603.646,-0.51
CUSR0000SAM2     ,2024,M01,604.395,,Medical,600.838,0.59
CUSR0000SAM2     ,2024,M02,604.485,,Medical,598.058,1.07
CUSR0000SAM2     ,2024,M03,607.527,,Medical,594.745,2.15
CUSR0000SAM2     ,2024,M04,609.89,,Medical,594.107,2.66
CUSR0000SAM2     ,2024,M05,611.886,,Medical,593.782,3.05
CUSR0000SAM2     ,2024,M06,613.031,,Medical,593.575,3.28
CUSR0000SAM2     ,2024,M07,612.308,,Medical,592.709,3.31
CUSR0000SAM2     ,2024,M08,611.878,,Medical,592.602,3.25
CUSR0000SAM2     ,2024,M09,615.661,,Medical,594.05,3.64
CUSR0000SAM2     ,2024,M10,617.707,,Medical,594.953,3.82
CUSR0000SAM2     ,2024,M11,619.633,,Medical,597.63,3.68
CUSR0000SAM2     ,2024,M12,620.635,,Medical,600.542,3.35
CUSR0000SAM2     ,2025,M01,620.773,,Medical,604.395,2.71
CUSR0000SAM2     ,2025,M02,622.694,,Medical,604.485,3.01
CUSR0000SAM2     ,2025,M03,625.855,,Medical,607.527,3.02
CUSR0000SAM2     ,2025,M04,629.036,,Medical,609.89,3.14
CUSR0000SAM2     ,2025,M05,630.143,,Medical,611.886,2.98
CUSR0000SAM2     ,2025,M06,633.659,,Medical,613.031,3.36
CUSR0000SAM2     ,2025,M07,638.645,,Medical,612.308,4.3
CUSR0000SAM2     ,2025,M08,637.76,,Medical,611.878,4.23
CUSR0000SAM2     ,2025,M09,639.534,,Medical,615.661,3.88
CUSR0000SAM2     ,2025,M10,,X,Medical,617.707,
CUSR0000SAM2     ,2025,M11,639.986,,Medical,619.633,3.28
CUSR0000SAM2     ,2025,M12,642.549,,Medical,620.635,3.53
CUSR0000SEMC     ,2022,M01,406.2,,Medical,,
CUSR0000SEMC     ,2022,M02,406.561,,Medical,,
CUSR0000SEMC     ,2022,M03,407.633,,Medical,,
CUSR0000SEMC     ,2022,M04,408.461,,Medical,,
CUSR0000SEMC     ,2022,M05,409.203,,Medical,,
CUSR0000SEMC     ,2022,M06,411.477,,Medical,,
CUSR0000SEMC     ,2022,M07,411.605,,Medical,,
CUSR0000SEMC     ,2022,M08,413.713,,Medical,,
CUSR0000SEMC     ,2022,M09,415.87,,Medical,,
CUSR0000SEMC     ,2022,M10,416.686,,Medical,,
CUSR0000SEMC     ,2022,M11,416.854,,Medical,,
CUSR0000SEMC     ,2022,M12,417.049,,Medical,,
CUSR0000SEMC     ,2023,M01,416.823,,Medical,406.2,2.62
CUSR0000SEMC     ,2023,M02,416.367,,Medical,406.561,2.41
CUSR0000SEMC     ,2023,M03,416.603,,Medical,407.633,2.2
CUSR0000SEMC     ,2023,M04,417.409,,Medical,408.461,2.19
CUSR0000SEMC     ,2023,M05,417.572,,Medical,409.203,2.05
CUSR0000SEMC     ,2023,M06,418.515,,Medical,411.477,1.71
CUSR0000SEMC     ,2023,M07,419.734,,Medical,411.605,1.97
CUSR0000SEMC     ,2023,M08,421.458,,Medical,413.713,1.87
CUSR0000SEMC     ,2023,M09,420.715,,Medical,415.87,1.17
CUSR0000SEMC     ,2023,M10,419.453,,Medical,416.686,0.66
CUSR0000SEMC     ,2023,M11,421.339,,Medical,416.854,1.08
CUSR0000SEMC     ,2023,M12,422.613,,Medical,417.049,1.33
CUSR0000SEMC     ,2024,M01,424.156,,Medical,416.823,1.76
CUSR0000SEMC     ,2024,M02,424.498,,Medical,416.367,1.95
CUSR0000SEMC     ,2024,M03,424.808,,Medical,416.603,1.97
CUSR0000SEMC     ,2024,M04,425.735,,Medical,417.409,1.99
CUSR0000SEMC     ,2024,M05,426.994,,Medical,417.572,2.26
CUSR0000SEMC     ,2024,M06,427.533,,Medical,418.515,2.15
CUSR0000SEMC     ,2024,M07,428.244,,Medical,419.734,2.03
CUSR0000SEMC     ,2024,M08,428.001,,Medical,421.458,1.55
CUSR0000SEMC     ,2024,M09,430.326,,Medical,420.715,2.28
CUSR0000SEMC     ,2024,M10,432.267,,Medical,419.453,3.05
CUSR0000SEMC     ,2024,M11,433.804,,Medical,421.339,2.96
CUSR0000SEMC     ,2024,M12,434.171,,Medical,422.613,2.73
CUSR0000SEMC     ,2025,M01,433.265,,Medical,424.156,2.15
CUSR0000SEMC     ,2025,M02,434.614,,Medical,424.498,2.38
CUSR0000SEMC     ,2025,M03,435.395,,Medical,424.808,2.49
CUSR0000SEMC     ,2025,M04,437.332,,Medical,425.735,2.72
CUSR0000SEMC     ,2025,M05,437.35,,Medical,426.994,2.43
CUSR0000SEMC     ,2025,M06,439.593,,Medical,427.533,2.82
CUSR0000SEMC     ,2025,M07,442.818,,Medical,428.244,3.4
CUSR0000SEMC     ,2025,M08,443.145,,Medical,428.001,3.54
CUSR0000SEMC     ,2025,M09,441.532,,Medical,430.326,2.6
CUSR0000SEMC     ,2025,M10,,X,Medical,432.267,
CUSR0000SEMC     ,2025,M11,443.4,,Medical,433.804,2.21
CUSR0000SEMC     ,2025,M12,444.878,,Medical,434.171,2.47
CUSR0000SEMC01   ,2022,M01,408.335,,Medical,,
CUSR0000SEMC01   ,2022,M02,407.984,,Medical,,
CUSR0000SEMC01   ,2022,M03,409.998,,Medical,,
CUSR0000SEMC01   ,2022,M04,410.83,,Medical,,
CUSR0000SEMC01   ,2022,M05,410.249,,Medical,,
CUSR0000SEMC01   ,2022,M06,410.729,,Medical,,
CUSR0000SEMC01   ,2022,M07,411.846,,Medical,,
CUSR0000SEMC01   ,2022,M08,412.828,,Medical,,
CUSR0000SEMC01   ,2022,M09,414.767,,Medical,,
CUSR0000SEMC01   ,2022,M10,414.897,,Medical,,
CUSR0000SEMC01   ,2022,M11,415.048,,Medical,,
CUSR0000SEMC01   ,2022,M12,415.611,,Medical,,
CUSR0000SEMC01   ,2023,M01,415.197,,Medical,408.335,1.68
CUSR0000SEMC01   ,2023,M02,413.034,,Medical,407.984,1.24
CUSR0000SEMC01   ,2023,M03,412.119,,Medical,409.998,0.52
CUSR0000SEMC01   ,2023,M04,411.951,,Medical,410.83,0.27
CUSR0000SEMC01   ,2023,M05,409.885,,Medical,410.249,-0.09
CUSR0000SEMC01   ,2023,M06,412.812,,Medical,410.729,0.51
CUSR0000SEMC01   ,2023,M07,413.437,,Medical,411.846,0.39
CUSR0000SEMC01   ,2023,M08,413.877,,Medical,412.828,0.25
CUSR0000SEMC01   ,2023,M09,413.966,,Medical,414.767,-0.19
CUSR0000SEMC01   ,2023,M10,409.755,,Medical,414.897,-1.24
CUSR0000SEMC01   ,2023,M11,412.011,,Medical,415.048,-0.73
CUSR0000SEMC01   ,2023,M12,412.93,,Medical,415.611,-0.65
CUSR0000SEMC01   ,2024,M01,415.427,,Medical,415.197,0.06
CUSR0000SEMC01   ,2024,M02,414.702,,Medical,413.034,0.4
CUSR0000SEMC01   ,2024,M03,415.118,,Medical,412.119,0.73
CUSR0000SEMC01   ,2024,M04,415.648,,Medical,411.951,0.9
CUSR0000SEMC01   ,2024,M05,415.581,,Medical,409.885,1.39
CUSR0000SEMC01   ,2024,M06,415.961,,Medical,412.812,0.76
CUSR0000SEMC01   ,2024,M07,416.312,,Medical,413.437,0.7
CUSR0000SEMC01   ,2024,M08,416.37,,Medical,413.877,0.6
CUSR0000SEMC01   ,2024,M09,420.17,,Medical,413.966,1.5
CUSR0000SEMC01   ,2024,M10,422.425,,Medical,409.755,3.09
CUSR0000SEMC01   ,2024,M11,423.591,,Medical,412.011,2.81
CUSR0000SEMC01   ,2024,M12,423.86,,Medical,412.93,2.65
CUSR0000SEMC01   ,2025,M01,424.125,,Medical,415.427,2.09
CUSR0000SEMC01   ,2025,M02,425.684,,Medical,414.702,2.65
CUSR0000SEMC01   ,2025,M03,427.102,,Medical,415.118,2.89
CUSR0000SEMC01   ,2025,M04,428.574,,Medical,415.648,3.11
CUSR0000SEMC01   ,2025,M05,427.488,,Medical,415.581,2.87
CUSR0000SEMC01   ,2025,M06,428.398,,Medical,415.961,2.99
CUSR0000SEMC01   ,2025,M07,429.279,,Medical,416.312,3.11
CUSR0000SEMC01   ,2025,M08,430.753,,Medical,416.37,3.45
CUSR0000SEMC01   ,2025,M09,430.246,,Medical,420.17,2.4
CUSR0000SEMC01   ,2025,M10,,X,Medical,422.425,
CUSR0000SEMC01   ,2025,M11,430.623,,Medical,423.591,1.66
CUSR0000SEMC01   ,2025,M12,431.766,,Medical,423.86,1.87
CUSR0000SEMC02   ,2022,M01,528.9,,Medical,,
CUSR0000SEMC02   ,2022,M02,530.032,,Medical,,
CUSR0000SEMC02   ,2022,M03,531.975,,Medical,,
CUSR0000SEMC02   ,2022,M04,532.303,,Medical,,
CUSR0000SEMC02   ,2022,M05,534.318,,Medical,,
CUSR0000SEMC02   ,2022,M06,544.165,,Medical,,
CUSR0000SEMC02   ,2022,M07,544.72,,Medical,,
CUSR0000SEMC02   ,2022,M08,550.159,,Medical,,
CUSR0000SEMC02   ,2022,M09,552.994,,Medical,,
CUSR0000SEMC02   ,2022,M10,554.811,,Medical,,
CUSR0000SEMC02   ,2022,M11,559.281,,Medical,,
CUSR0000SEMC02   ,2022,M12,560.676,,Medical,,
CUSR0000SEMC02   ,2023,M01,563.42,,Medical,528.9,6.53
CUSR0000SEMC02   ,2023,M02,564.809,,Medical,530.032,6.56
CUSR0000SEMC02   ,2023,M03,568.145,,Medical,531.975,6.8
CUSR0000SEMC02   ,2023,M04,570.284,,Medical,532.303,7.14
CUSR0000SEMC02   ,2023,M05,569.812,,Medical,534.318,6.64
CUSR0000SEMC02   ,2023,M06,569.309,,Medical,544.165,4.62
CUSR0000SEMC02   ,2023,M07,572.886,,Medical,544.72,5.17
CUSR0000SEMC02   ,2023,M08,579.666,,Medical,550.159,5.36
CUSR0000SEMC02   ,2023,M09,579.13,,Medical,552.994,4.73
CUSR0000SEMC02   ,2023,M10,581.932,,Medical,554.811,4.89
CUSR0000SEMC02   ,2023,M11,583.752,,Medical,559.281,4.38
CUSR0000SEMC02   ,2023,M12,588.492,,Medical,560.676,4.96
CUSR0000SEMC02   ,2024,M01,590.205,,Medical,563.42,4.75
CUSR0000SEMC02   ,2024,M02,592.505,,Medical,564.809,4.9
CUSR0000SEMC02   ,2024,M03,591.641,,Medical,568.145,4.14
CUSR0000SEMC02   ,2024,M04,594.18,,Medical,570.284,4.19
CUSR0000SEMC02   ,2024,M05,598.59,,Medical,569.812,5.05
CUSR0000SEMC02   ,2024,M06,599.52,,Medical,569.309,5.31
CUSR0000SEMC02   ,2024,M07,601.382,,Medical,572.886,4.97
CUSR0000SEMC02   ,2024,M08,600.434,,Medical,579.666,3.58
CUSR0000SEMC02   ,2024,M09,602.296,,Medical,579.13,4.0
CUSR0000SEMC02   ,2024,M10,604.225,,Medical,581.932,3.83
CUSR0000SEMC02   ,2024,M11,606.369,,Medical,583.752,3.87
CUSR0000SEMC02   ,2024,M12,606.096,,Medical,588.492,2.99
CUSR0000SEMC02   ,2025,M01,602.175,,Medical,590.205,2.03
CUSR0000SEMC02   ,2025,M02,601.851,,Medical,592.505,1.58
CUSR0000SEMC02   ,2025,M03,603.881,,Medical,591.641,2.07
CUSR0000SEMC02   ,2025,M04,607.151,,Medical,594.18,2.18
CUSR0000SEMC02   ,2025,M05,606.217,,Medical,598.59,1.27
CUSR0000SEMC02   ,2025,M06,614.126,,Medical,599.52,2.44
CUSR0000SEMC02   ,2025,M07,629.985,,Medical,601.382,4.76
CUSR0000SEMC02   ,2025,M08,625.362,,Medical,600.434,4.15
CUSR0000SEMC02   ,2025,M09,621.838,,Medical,602.296,3.24
CUSR0000SEMC02   ,2025,M10,,X,Medical,604.225,
CUSR0000SEMC02   ,2025,M11,624.211,,Medical,606.369,2.94
CUSR0000SEMC02   ,2025,M12,628.863,,Medical,606.096,3.76
CUSR0000SEMC03   ,2022,M01,196.673,,Medical,,
CUSR0000SEMC03   ,2022,M02,196.917,,Medical,,
CUSR0000SEMC03   ,2022,M03,196.839,,Medical,,
CUSR0000SEMC03   ,2022,M04,197.221,,Medical,,
CUSR0000SEMC03   ,2022,M05,197.381,,Medical,,
CUSR0000SEMC03   ,2022,M06,198.764,,Medical,,
CUSR0000SEMC03   ,2022,M07,197.266,,Medical,,
CUSR0000SEMC03   ,2022,M08,197.271,,Medical,,
CUSR0000SEMC03   ,2022,M09,203.641,,Medical,,
CUSR0000SEMC03   ,2022,M10,203.796,,Medical,,
CUSR0000SEMC03   ,2022,M11,198.784,,Medical,,
CUSR0000SEMC03   ,2022,M12,199.607,,Medical,,
CUSR0000SEMC03   ,2023,M01,198.971,,Medical,196.673,1.17
CUSR0000SEMC03   ,2023,M02,199.544,,Medical,196.917,1.33
CUSR0000SEMC03   ,2023,M03,199.757,,Medical,196.839,1.48
