hs_code,cpi_category
87039001,Transportation
87041010,Transportation
87041050,Transportation
87042101,Transportation
87042211,Transportation
87042251,Transportation
87042301,Transportation
87043101,Transportation
87043201,Transportation
87044100,Transportation
87044200,Transportation
87044300,Transportation
87045100,Transportation
87045200,Transportation
87046000,Transportation
87049001,Transportation
87051000,Transportation
87052000,Transportation
87053000,Transportation
87054000,Housing
87059000,Transportation
87060003,Transportation
87060005,Transportation
87060015,Transportation
87060025,Transportation
87060030,Transportation
87060050,Transportation
87071000,Transportation
87079010,Other
87079050,Transportation
87081030,Transportation
87081060,Transportation
87082100,Transportation
87082200,Housing
87082915,Housing
87082921,Other
87082925,Transportation
87082951,Housing
87083010,Transportation
87083050,Transportation
87084011,Other
87084030,Other
87084050,Other
87084060,Other
87084065,Other
87084070,Transportation
87084075,Transportation
87085011,Other
87085031,Other
87085051,Transportation
87085061,Other
87085065,Other
87085070,Transportation
87085075,Transportation
87085079,Transportation
87085081,Transportation
87085085,Transportation
87085089,Transportation
87085091,Transportation
87085093,Commodities Services Special
87085095,Other
87085099,Transportation
87087005,Transportation
87087015,Transportation
87087025,Transportation
87087035,Transportation
87087045,Transportation
87087060,Transportation
87088003,Other
87088005,Transportation
87088013,Other
87088016,Transportation
87088051,Transportation
87088055,Transportation
87088060,Transportation
87088065,Transportation
87089110,Other
87089150,Other
87089160,Transportation
87089165,Transportation
87089170,Transportation
87089175,Transportation
87089210,Housing
87089250,Housing
87089260,Transportation
87089265,Transportation
87089270,Transportation
87089275,Transportation
87089315,Other
87089330,Other
87089360,Other
87089375,Other
87089410,Transportation
87089450,Transportation
87089460,Transportation
87089465,Transportation
87089470,Transportation
87089475,Transportation
87089505,Transportation
87089510,Transportation
87089515,Transportation
87089520,Transportation
87089903,Other
87089906,Transportation
87089916,Other
87089923,Other
87089927,Other
87089931,Transportation
87089941,Other
87089948,Other
87089953,Transportation
87089955,Transportation
87089958,Transportation
87089968,Transportation
87089981,Transportation
87091100,Transportation
87091900,Transportation
87099000,Transportation
87100000,Transportation
87111000,Transportation
87112000,Transportation
87113000,Transportation
87114030,Transportation
87114060,Transportation
87115000,Transportation
87116000,Transportation
87119001,Transportation
87120015,Transportation
87120025,Transportation
87120035,Transportation
87120044,Transportation
87120048,Transportation
87120050,Transportation Services
87131000,Transportation
87139000,Transportation
87141000,Transportation
87142000,Transportation
87149120,Other
87149130,Other
87149150,Commodities Services Special
87149190,Other
87149210,Transportation
87149250,Transportation
87149305,Commodities Services Special
87149315,Other
87149324,Other
87149328,Other
87149335,Other
87149370,Transportation
87149430,Transportation
87149490,Transportation
87149500,Other
87149610,Transportation
87149650,Transportation
87149690,Transportation
87149910,Other
87149950,Transportation
87149960,Other
87149980,Other
87150000,Transportation
87161000,Other
87162000,Other
87163100,Other
87163900,Other
87164000,Other
87168010,Transportation
87168050,Transportation
87169010,Transportation
87169030,Transportation
87169050,Transportation
88010000,Other
88021101,Other
88021201,Other
88022001,Other
88023001,Other
88024001,Other
88026030,Other
88026090,Transportation
88040000,Transportation
88051000,Transportation
88052100,Transportation
88052900,Transportation
88061000,Transportation
88062100,Transportation
88062200,Transportation
88062300,Transportation
88062400,Transportation
88062900,Transportation
88069100,Transportation
88069200,Transportation
88069300,Transportation
88069400,Transportation
88069900,Transportation
88071000,Transportation
88072000,Transportation
88073000,Transportation
88079030,Transportation
88079090,Transportation
89011000,Other
89012000,Other
89013000,Other
89019000,Other
89020000,Food
89031100,Other
89031200,Other
89031900,Other
89032100,Other
89032200,Other
89032300,Other
89033100,Other
89033200,Other
89033300,Other
89039305,Other
89039315,Other
89039320,Other
89039390,Other
89039906,Other
89039916,Other
89039921,Other
89039991,Other
89040000,Other
89051000,Other
89052000,Commodities Services Special
89059010,Commodities Services Special
89059050,Commodities Services Special
89061000,Other
89069000,Other
89071000,Other
89079000,Commodities Services Special
89080000,Commodities Services Special
90011000,All Other Services Goods
90012000,Other
90013000,Other
90014000,Housing
90015000,Housing
90019040,Other
90019050,Other
90019060,Other
90019080,All Other Services Goods
90019090,All Other Services Goods
90021140,Transportation
90021160,Other
90021190,Transportation
90021900,Transportation
90022040,Transportation
90022080,Transportation
90029020,All Other Services Goods
90029040,All Other Services Goods
90029070,All Other Services Goods
90029085,Other
90029095,Transportation
90031100,Commodities Services Special
90031900,Commodities Services Special
90039000,Transportation
90041000,Housing
90049000,Housing
90051000,Other
90058040,All Other Services Goods
90058060,Medical
90059040,Transportation
90059080,Transportation
90063000,Medical
90064040,Other
90064060,Other
90064090,Other
90065302,Other
90065901,Other
90065905,Other
90065908,Other
90065910,Other
90065912,Other
90065915,Other
90065920,Commodities Services Special
90065940,Other
90065960,Other
90065991,All Other Services Goods
90066100,All Other Services Goods
90066901,All Other Services Goods
90069100,Transportation
90069900,Transportation
90071000,Other
90072020,Commodities Services Special
90072040,Other
90072060,Commodities Services Special
90072080,Other
90079140,Transportation
90079180,Other
90079200,Transportation
90085010,Other
90085020,Other
90085030,Other
90085040,Other
90085050,All Other Services Goods
90089040,Transportation
90089080,Transportation
90101000,Transportation
90105010,All Other Services Goods
90105020,All Other Services Goods
90105030,All Other Services Goods
90105040,All Other Services Goods
90105050,All Other Services Goods
90105060,Medical
90106000,Other
90109085,Transportation
90109095,Transportation
9011100,Food
90111040,Other
90111080,Other
9011200,Food
90112040,Other
90112080,Other
90118000,All Other Services Goods
90119000,Transportation
9012100,Food
90121000,All Other Services Goods
9012200,Food
90129000,Transportation
90131010,Other
90131030,Other
90131045,Transportation
90131050,Other
90132000,Other
90138020,Housing
90138040,Housing
90138091,Medical
90139020,Transportation
90139070,Transportation
90139080,Transportation
90141010,All Other Services Goods
90141060,Commodities Services Special
90141070,Other
90141090,Medical
90142020,Medical
90142040,Transportation
90142060,Medical
90142080,Medical
90148010,Medical
90148020,Other
90148040,Medical
90148050,Medical
90149010,Transportation
90149020,Transportation
90149040,Transportation
90149060,Transportation
90151040,Other
90151080,Other
90152040,Other
90152080,Other
90153040,Other
90153080,Other
90154040,Medical
90154080,Medical
90158020,Medical
90158060,Other
90158080,Medical
90159001,Transportation
90160020,Transportation
90160040,Transportation
90160060,Transportation
90171040,Transportation
90171080,Transportation
90172040,Medical
90172070,Other
90172080,Medical
90173040,Other
90173080,Other
90178000,Medical
90179001,Transportation
90181130,Transportation
90181160,Transportation
90181190,Transportation
90181200,Medical
90181300,Medical
90181400,Medical
90181940,Transportation
90181955,Other
90181975,Other
90181995,Transportation
90182000,Transportation
90183100,Transportation
90183200,Transportation
90183900,Transportation
90184100,Transportation
90184940,Other
90184980,Transportation
90185000,Transportation
90189010,Transportation
90189020,Transportation
90189030,Transportation
90189040,Transportation
90189050,Transportation
90189060,Transportation
90189064,Other
90189068,Other
90189075,Transportation
90189080,Transportation
9019010,Food
9019020,Food
90191020,Transportation
90191040,Transportation
90191060,Transportation
90192000,Transportation
90200040,Transportation
90200060,Transportation
90200090,Transportation
9021010,Food
9021090,Food
90211000,Transportation
90212140,Transportation
90212180,Transportation
90212940,Transportation
90212980,Transportation
90213100,Transportation
90213900,Transportation
90214000,Transportation
90215000,Transportation
90219040,Transportation
90219081,Transportation
9022010,Food
9022090,Food
90221200,Other
90221300,Other
90221400,Medical
90221900,Medical
90222100,Medical
90222940,Other
90222980,Medical
90223000,Other
90229005,Other
90229015,Transportation Services
90229025,Other
90229040,Transportation
90229060,Transportation
90229070,Transportation
90229095,Transportation
9023000,Food
90230000,Transportation
9024000,Food
90241000,Commodities Services Special
90248000,Commodities Services Special
90249000,Transportation
90251120,Medical
90251140,Medical
90251940,Medical
90251980,Medical
90258010,Commodities Services Special
90258015,Medical
90258020,Medical
90258035,Other
90258040,Medical
90258050,Medical
90259006,Transportation
90261020,Medical
90261040,Other
90261060,Medical
90262040,Medical
90262080,Medical
90268020,Medical
90268040,Commodities Services Special
90268060,Medical
90269020,Transportation
90269040,Transportation
90269060,Transportation
90271020,Other
90271040,Medical
90271060,Medical
90272050,Medical
90272080,Other
90273040,All Other Services Goods
90273080,All Other Services Goods
90275010,Other
90275040,Medical
90275080,Medical
90278100,Other
90278925,Medical
90278945,Medical
90278980,Medical
90279020,Other
90279045,Medical
90279054,Transportation
90279056,Transportation
90279059,Transportation
90279064,Transportation
90279068,Transportation
90279084,Transportation
90279088,Transportation
90281000,Commodities Services Special
90282000,Commodities Services Special
90283000,Commodities Services Special
90289000,Transportation
90291040,Other
90291080,Other
90292020,Other
90292040,Other
90292060,Other
90299020,Transportation
90299040,Transportation
90299060,Transportation
90299080,Transportation
9030000,Other
90301000,Medical
90302005,Other
90302010,Other
90303100,Medical
90303200,Medical
90303334,Medical
90303338,Medical
90303901,Medical
90304000,Medical
90308200,Medical
90308400,Medical
90308901,Medical
90309025,Medical
90309046,Transportation
90309066,Other
90309068,Other
90309084,Transportation
90309089,Transportation
90311000,Transportation
90312000,Other
90314100,Medical
90314910,Other
90314940,All Other Services Goods
90314970,Medical
90314990,Medical
90318040,Medical
90318080,Medical
90319021,Transportation
90319045,All Other Services Goods
90319054,Transportation
90319059,Transportation
90319070,Transportation
90319091,Transportation
90321000,Transportation
90322000,Transportation
90328100,Transportation
90328920,Transportation
90328940,Transportation
90328960,Transportation
90329021,Transportation
90329041,Transportation
90329061,Transportation
90330020,Commodities Services Special
90330030,Other
90330090,Transportation
9041100,Housing
9041200,Housing
9042120,Other
9042140,Other
9042160,Food
9042180,Food
9042220,Other
9042240,Other
9042273,Other
9042276,Food
9042280,Food
9051000,Other
9052000,Other
9061100,Other
9061900,Other
9062000,Other
9071000,Food
9072000,Food
9081100,Other
9081200,Other
9082100,Other
9082220,Other
9082240,Other
9083100,Transportation
9083200,Transportation
9092100,Other
9092200,Other
9093100,Other
9093200,Other
9096100,Transportation
9096200,Transportation
9101100,Other
91011140,Commodities Services Special
91011180,Commodities Services Special
91011920,Commodities Services Special
91011940,Commodities Services Special
91011980,Commodities Services Special
9101200,Other
91012110,Commodities Services Special
91012130,All Other Services Goods
91012150,Transportation
91012180,Transportation
91012910,Transportation
91012920,Transportation
91012930,Transportation
91012940,Transportation
91012950,Transportation
91012970,Commodities Services Special
91012980,All Other Services Goods
91012990,Transportation
91019120,Commodities Services Special
91019140,Commodities Services Special
91019180,Commodities Services Special
91019920,Commodities Services Special
91019940,Commodities Services Special
91019960,Commodities Services Special
91019980,Commodities Services Special
9102000,Other
91021110,Housing
91021125,Housing
91021130,All Other Services Goods
91021145,All Other Services Goods
91021150,Housing
91021165,Housing
91021170,All Other Services Goods
91021195,All Other Services Goods
91021220,Commodities Services Special
91021240,All Other Services Goods
91021280,All Other Services Goods
91021920,Housing
91021940,All Other Services Goods
91021960,Housing
91021980,All Other Services Goods
91022110,Housing
91022125,Housing
91022130,Housing
91022150,Housing
91022170,Housing
91022190,Housing
91022902,Commodities Services Special
91022904,Transportation
91022910,Transportation
91022915,Housing
91022920,Transportation
91022925,Housing
91022930,Transportation
91022935,Housing
91022940,Transportation
91022945,Housing
91022950,Transportation
91022955,Housing
91022960,Transportation
91029120,All Other Services Goods
91029140,All Other Services Goods
91029180,All Other Services Goods
91029920,All Other Services Goods
91029940,All Other Services Goods
91029960,All Other Services Goods
91029980,All Other Services Goods
9103000,Other
91031020,All Other Services Goods
91031040,All Other Services Goods
91031080,All Other Services Goods
91039000,All Other Services Goods
91040005,Transportation
91040010,Medical
91040020,Transportation
91040025,Transportation
91040030,Transportation
91040040,Transportation
91040045,Transportation
91040050,Transportation
91040060,Transportation
91051140,All Other Services Goods
91051180,All Other Services Goods
91051910,Other
91051920,Other
91051930,Other
91051940,Other
91051950,Other
91052140,All Other Services Goods
91052180,All Other Services Goods
91052910,Other
91052920,Other
91052930,Other
91052940,Other
91052950,Other
91059140,All Other Services Goods
91059180,All Other Services Goods
91059910,Other
91059920,Other
91059930,Other
91059940,Other
91059950,Other
91059960,Other
91061000,Other
91069020,Other
91069040,Other
91069055,Transportation
91069065,Transportation
91069075,Commodities Services Special
91069085,Commodities Services Special
91070040,All Other Services Goods
91070080,All Other Services Goods
91081140,Medical
91081180,Medical
91081200,All Other Services Goods
91081940,All Other Services Goods
91081980,All Other Services Goods
91082040,Transportation
91082080,Transportation
91089010,Transportation
91089020,Transportation
91089030,Transportation
91089040,Transportation
91089050,All Other Services Goods
91089060,All Other Services Goods
91089070,All Other Services Goods
91089080,All Other Services Goods
91089085,All Other Services Goods
91089090,Transportation
91089095,Transportation
9109100,Other
91091010,All Other Services Goods
91091020,Other
91091030,Other
91091040,Other
91091050,All Other Services Goods
91091060,Other
91091070,Other
91091080,Other
91099020,Other
91099040,Other
9109905,Other
9109906,Other
91099060,Other
9109907,Other
9109910,Other
9109920,Other
9109940,Other
9109950,Other
9109960,Other
91101100,All Other Services Goods
91101200,All Other Services Goods
91101900,All Other Services Goods
91109020,Other
91109040,Transportation
91109060,Other
91111000,Commodities Services Special
91112020,Commodities Services Special
91112040,Commodities Services Special
91118000,Commodities Services Special
91119040,Transportation
91119050,Commodities Services Special
91119070,Transportation
91122040,Commodities Services Special
91122080,Commodities Services Special
91129000,Transportation
91131000,Transportation
91132020,Commodities Services Special
91132040,Commodities Services Special
91132060,Transportation
91132090,Transportation
91139040,Housing
91139080,Housing
91143040,All Other Services Goods
91143080,All Other Services Goods
91144020,All Other Services Goods
91144040,Other
91144060,All Other Services Goods
91144080,Other
91149010,All Other Services Goods
91149015,Transportation
91149030,Transportation
91149034,All Other Services Goods
91149038,Other
91149040,Transportation
91149050,Transportation
92011000,Other
92012000,Other
92019000,Other
92021000,Medical
92029020,Medical
92029040,Medical
92029060,Medical
92051000,Medical
92059012,Housing
92059014,Medical
92059015,Other
92059018,Medical
92059019,Medical
92059020,Housing
92059040,Housing
92059060,Housing
92060020,Medical
92060040,Medical
92060060,Transportation
92060080,Transportation
92071000,Medical
92079000,Medical
92081000,Other
92089000,Medical
92093000,Medical
92099140,Other
92099180,Transportation
92099220,Other
92099240,Medical
92099260,Transportation
92099280,Transportation
92099440,Medical
92099480,Transportation
92099905,Housing
92099910,Other
92099916,Housing
92099918,Transportation
92099920,Housing
92099940,Housing
92099961,Transportation
92099980,Transportation
93011000,Other
93012000,Other
93019030,Other
93019060,Other
93019090,Other
93020000,Other
93031000,Other
93032000,Commodities Services Special
93033040,Commodities Services Special
93033080,Commodities Services Special
93039040,Transportation
93039080,Apparel
93040020,Apparel
93040040,Apparel
93040060,Other
93051020,Transportation
93051040,Transportation
93051060,Transportation
93051080,Transportation
93052005,Other
93052080,Transportation
93059110,Transportation
93059120,Transportation
93059130,Transportation
93059940,Transportation
93059950,Transportation
93059960,Transportation
93062100,Transportation
93062900,Transportation
93063041,Transportation
93063080,Transportation
93069000,Housing
93070000,Transportation
94011040,Apparel
94011080,Apparel
94012000,Transportation
94013100,Housing
94013900,Housing
94014100,Housing
94014900,Housing
94015200,Other
94015300,Other
94015900,Other
94016120,Food
94016140,Food
94016160,Housing
94016920,Housing
94016940,Food
94016960,Food
94016980,Housing
94017100,Commodities Services Special
94017900,Commodities Services Special
94018020,Other
94018040,Other
94018060,Housing
94019115,Housing
94019120,Housing
94019190,Housing
94019910,Housing
94019925,Housing
94019935,Housing
94019990,Housing
94021000,Transportation
94029000,Housing
94031000,Housing
94032000,Housing
94033040,Housing
94033080,Housing
94034040,Housing
94034060,Housing
94034090,Housing
94035040,Housing
94035060,Housing
94035090,Housing
94036040,Housing
94036080,Housing
94037040,Housing
94037080,Housing
94038200,Housing
94038300,Housing
94038930,Housing
94038960,Housing
94039100,Housing
94039910,Housing
94039920,Housing
94039930,Housing
94039940,Housing
94039950,Housing
94039990,Housing
94041000,Other
94042100,Other
94042910,Apparel
94042990,Apparel
94043040,Other
94043080,Other
94044010,Apparel
94044090,Apparel
94049010,Apparel
94049020,Apparel
94049081,Apparel
94049096,Other
94051140,Commodities Services Special
94051160,Commodities Services Special
94051180,Commodities Services Special
94051940,Commodities Services Special
94051960,Commodities Services Special
94051980,Commodities Services Special
94052140,Other
94052160,Commodities Services Special
94052180,Commodities Services Special
94052940,Other
94052960,Commodities Services Special
94052980,Commodities Services Special
94053100,Commodities Services Special
94053900,Commodities Services Special
94054140,Commodities Services Special
94054160,Commodities Services Special
94054182,Commodities Services Special
94054184,Commodities Services Special
94054240,Commodities Services Special
94054260,Commodities Services Special
94054282,Commodities Services Special
94054284,Commodities Services Special
94054900,Commodities Services Special
94055020,Transportation
94055030,Commodities Services Special
94055040,Commodities Services Special
94056120,Other
94056140,Commodities Services Special
94056160,Commodities Services Special
94056920,Other
94056940,Commodities Services Special
94056960,Commodities Services Special
94059110,Housing
94059130,Housing
94059140,Housing
94059160,Housing
94059200,Transportation
94059920,Transportation
94059940,Housing
94061000,Housing
94062000,Apparel
94069001,Housing
95030000,Other
95042020,Other
95042040,Other
95042060,Other
95042080,Transportation
95043000,Transportation
95044000,Transportation
95045000,Other
95049040,Transportation
95049060,Transportation
95049090,Transportation
95051010,Housing
95051015,Housing
95051025,Housing
95051030,Other
95051040,Other
95051050,Other
95059020,Transportation
95059040,Transportation
95059060,Transportation
95061120,Other
95061140,Other
95061160,Transportation
95061240,Transportation
95061280,Transportation
95061940,Transportation
95061980,Transportation
95062140,Other
95062180,Transportation
95062900,Transportation
95063100,Other
95063200,Other
95063900,Transportation
95064000,Transportation
95065120,Other
95065140,Other
95065160,Transportation
95065940,Transportation
95065980,Transportation
95066100,Other
95066240,Other
95066280,Other
95066920,Other
95066940,Other
95066960,Other
95067020,Transportation
95067040,Other
95067060,Transportation
95069100,Transportation
95069905,Transportation
95069908,Apparel
95069912,Transportation
95069915,Transportation
95069920,Transportation
95069925,Transportation
95069928,Other
95069930,Transportation
95069935,Other
95069940,Other
95069945,Transportation
95069950,Transportation
95069955,Transportation
95069960,Transportation
95071000,Food
95072040,Food
95072080,Food
95073020,Food
95073040,Food
95073060,Food
95073080,Food
95079020,Food
95079040,Food
95079060,Food
95079070,Other
95079080,Food
95081000,Transportation
95082100,Transportation
95082200,Transportation
95082300,Transportation
95082400,Transportation
95082500,Transportation
95082600,Transportation
95082900,Transportation
95083000,Transportation
95084000,Transportation
96011000,Other
96019020,Other
96019040,Other
96019060,Other
96019080,Transportation
96020010,Commodities Services Special
96020040,Transportation
96020050,Food
96031005,Food
96031015,Food
96031035,Food
96031040,Food
96031050,Food
96031060,Food
96031090,Food
96032100,Other
96032940,Housing
96032980,Housing
96033020,Commodities Services Special
96033040,Commodities Services Special
96033060,Commodities Services Special
96034020,Housing
96034040,Housing
96035000,Transportation
96039040,Other
96039080,Other
96040000,Other
96050000,Transportation
96061040,Transportation
96061080,Transportation
96062120,Housing
96062140,Housing
96062160,Housing
96062200,Housing
96062920,Housing
96062940,Other
96062960,Other
96063040,Other
96063080,Transportation
96071100,Commodities Services Special
96071900,Commodities Services Special
96072000,Transportation
96081000,Other
96082000,Other
96083000,Other
96084040,Commodities Services Special
96084080,Commodities Services Special
96085000,Other
96086000,Other
96089100,Other
96089920,Transportation
96089930,Other
96089940,Transportation
96089960,Transportation
96091000,Other
96092020,Other
96092040,Other
96099040,Other
96099080,Commodities Services Special
96100000,Commodities Services Special
96110000,Commodities Services Special
96121010,Transportation
96121090,Other
96122000,Other
96131000,Transportation
96132000,Transportation
96138010,Other
96138020,Other
96138040,Housing
96138060,Other
96138080,Other
96139040,Transportation
96139080,Transportation
96140021,Housing
96140025,Housing
96140026,Housing
96140028,Housing
96140094,Housing
96140098,Housing
96151110,Other
96151120,Other
96151130,Other
96151140,Housing
96151150,Housing
96151920,Other
96151940,Other
96151960,Other
96159020,Medical
96159030,Other
96159040,Housing
96159060,Other
96161000,Transportation
96162000,Transportation
96170010,Other
96170030,Other
96170040,Other
96170060,Housing
96180000,Housing
96190005,Other
96190011,Other
96190015,Other
96190021,Apparel
96190025,Housing
96190031,Apparel
96190033,Apparel
96190041,Other
96190043,Other
96190046,Housing
96190048,Housing
96190061,Apparel
96190064,Other
96190068,Housing
96190071,Apparel
96190074,Other
96190078,Apparel
96190079,Apparel
96190090,Housing
96200010,Other
96200015,Other
96200020,Other
96200025,Other
96200030,Other
96200050,Other
96200055,Housing
96200060,Transportation
96200065,Commodities Services Special
96200070,Commodities Services Special
97012100,Housing
97012200,Other
97012900,Transportation
97019100,Housing
97019200,Other
97019900,Transportation
97021000,Other
97029000,Other
97031000,Other
97039000,Other
97040000,Other
97051000,Other
97052100,Transportation
97052200,Transportation
97052900,Commodities Services Special
97053100,Other
97053900,Other
97061000,Other
97069000,Other
98010010,Other
98010011,Other
98010020,Other
98010025,Other
98010026,Other
98010030,Transportation
98010040,Other
98010050,Other
98010060,Other
98010065,Other
98010070,Other
98010080,Other
98010085,Medical
98010090,Other
98020020,All Other Services Goods
98020040,Other
98020050,Other
98020060,Commodities Services Special
98020080,Other
98020090,Housing
98030050,Medical
98040005,Housing
98040010,Medical
98040015,Medical
98040020,Transportation
98040025,Other
98040030,Other
98040035,Transportation
98040040,Other
98040045,Other
98040050,Commodities Services Special
98040055,Food
98040060,Transportation
98040065,Other
98040070,Other
98040072,Other
98040075,Other
98040080,Other
98040085,Other
98050050,Other
98060005,Other
98060010,Other
98060015,Medical
98060020,Other
98060025,Other
98060030,Other
98060035,Other
98060040,Other
98060045,Other
98060050,Other
98060055,Other
98070040,Commodities Services Special
98070050,Other
98080010,All Other Services Goods
98080020,Other
98080030,Other
98080040,Other
98080050,Other
98080060,Commodities Services Special
98080070,Other
98080080,Transportation
98090010,Other
98090020,Other
98090030,Other
98090040,Other
98090050,All Other Services Goods
98090060,Housing
98090070,Other
98090080,Other
98100005,All Other Services Goods
98100010,Housing
98100015,Other
98100020,Apparel
98100025,Other
98100030,Other
98100035,Other
98100040,Other
98100045,Other
98100050,Housing
98100055,Other
98100060,Medical
98100065,Medical
98100067,Medical
98100070,Food
98100075,Other
98100080,Transportation
98100085,Other
98100090,Other
98100095,Housing
98110020,Commodities Services Special
98110040,Commodities Services Special
98110060,Commodities Services Special
98120020,Medical
98120040,Commodities Services Special
98130005,Other
98130010,Apparel
98130015,Commodities Services Special
98130020,Other
98130025,Other
98130030,Commodities Services Special
98130035,Transportation
98130040,Medical
98130045,Transportation Services
98130050,Medical
98130055,Other
98130060,Food
98130070,Other
98130075,Transportation
98140050,Food
98150020,Food
98150040,Food
98150060,Food
98160020,Other
98160040,Other
98170020,Food
98170030,Transportation
98170040,Other
98170042,Other
98170044,Other
98170046,Other
98170048,Other
98170050,Medical
98170060,Transportation
98170070,Other
98170080,Commodities Services Special
98170090,Commodities Services Special
98170092,Other
98170094,Other
98170096,Other
98170098,Other
98172205,Food
98172901,Medical
98172902,Other
98175701,Other
98176000,Medical
98176101,Apparel
98176401,Other
98178201,All Other Services Goods
98178401,Transportation
98178501,Commodities Services Special
98179501,Other
98179505,Other
98180001,Transportation
98180003,Transportation
98180005,Transportation
98180007,Transportation
98191103,Apparel
98191106,Apparel
98191109,Apparel
98191112,Apparel
98191115,Apparel
98191118,Apparel
98191121,Apparel
98191124,Apparel
98191127,Apparel
98191130,Apparel
98191133,Housing
98201103,Apparel
98201106,Apparel
98201109,Apparel
98201112,Apparel
98201115,Other
98201118,Apparel
98201121,Housing
98201124,Apparel
98201127,Apparel
98201130,Housing
98201133,Apparel
98204205,Apparel
98206125,Apparel
98206130,Apparel
98206135,Apparel
98206140,Apparel
98206145,Apparel
98206205,Apparel
98206212,Other
98206220,Other
98206225,Apparel
98206230,Apparel
98206305,Other
98206505,Other
98208544,Other
98220105,Other
98220110,Other
98220125,Apparel
98220201,Food
98220202,Apparel
98220203,Apparel
98220301,Food
98220302,Housing
98220401,Other
98220402,Other
98220403,Other
98220405,Other
98220410,Other
98220415,Other
98220420,Other
98220425,Food
98220430,Other
98220435,Other
98220440,Food
98220445,Other
98220450,Other
98220465,Other
98220501,Housing
98220510,Housing
98220511,Apparel
98220513,Apparel
98220515,Food
98220520,Food
98220525,Other
98220530,Other
98220535,Other
98220540,Other
98220545,Other
98220550,Other
98220555,Other
98220560,Other
98220565,Other
98220570,Other
98220605,Apparel
98220610,Food
98220615,Food
98220620,Housing
98220625,Housing
98220710,Other
98220715,Other
98220725,Other
98220801,Food
98220825,Housing
98220835,Housing
98220917,Food
98220918,Other
98220920,Food
98220922,Transportation
98220924,Transportation
98220926,Other
98220961,Housing
98220962,Housing
98220963,Apparel
98220965,Other
98220970,Housing
98230101,Food
98230102,Food
98230103,Food
98230104,Food
98230105,Food
98230106,Food
98230107,Food
98230201,Food
98230202,Food
98230203,Food
98230204,Food
98230301,Other
98230302,Other
98230303,Other
98230304,Other
98230305,Other
98230306,Other
98230307,Other
98230308,Other
98230309,Other
98230310,Other
98230311,Other
98230312,Other
98230401,Food
98230402,Food
98230403,Food
98230404,Food
98230405,Food
98230406,Food
98230407,Food
98230408,Food
98230409,Food
98230410,Food
98230411,Food
98230412,Food
98230413,Food
98230414,Food
98230415,Food
98230416,Food
98230417,Food
98230418,Food
98230419,Food
98230420,Food
98230421,Food
98230422,Food
98230423,Food
98230424,Food
98230425,Food
98230426,Food
98230427,Food
98230428,Food
98230429,Food
98230430,Food
98230431,Food
98230432,Food
98230433,Food
98230434,Food
98230435,Food
98230436,Food
98230437,Food
98230438,Food
98230439,Food
98230440,Food
98230441,Food
98230442,Food
98230443,Food
98230444,Food
98230445,Food
98230446,Food
98230447,Food
98230448,Food
98230449,Food
98230450,Food
98230451,Food
98230452,Food
98230453,Food
98230454,Food
98230501,Food
98230502,Food
98230503,Food
98230504,Food
98230505,Food
98230506,Food
98230601,Food
98230602,Food
98230603,Food
98230604,Food
98230605,Food
98230606,Food
98230607,Food
98230608,Food
98230609,Food
98230701,Food
98230702,Food
98230703,Food
98230704,Food
98230705,Food
98230706,Food
98230707,Food
98230801,Food
98230802,Food
98230803,Food
98230804,Food
98230805,Food
98230806,Food
98230807,Food
98230808,Food
98230809,Food
98230810,Food
98230811,Food
98230812,Food
98230813,Food
98230814,Food
98230815,Food
98230816,Food
98230817,Food
98230818,Food
98230819,Food
98230820,Food
98230821,Food
98230822,Food
98230823,Food
98230824,Food
98230825,Food
98230826,Food
98230827,Food
98230828,Food
98230829,Food
98230830,Food
98230831,Food
98230832,Food
98230833,Food
98230834,Food
98230835,Food
98230836,Food
98230837,Food
98230838,Food
98230901,Food
98230902,Food
98230903,Food
98230904,Food
98230905,Food
98230906,Food
98230907,Food
98230908,Food
98230909,Food
98231001,Food
98231002,Food
98231003,Food
98231004,Food
98231005,Food
98231006,Food
98231007,Food
98231008,Food
98231009,Food
98231010,Food
98231011,Food
98231012,Food
98231013,Food
98231014,Food
98231015,Food
98231016,Food
98231017,Food
98231018,Food
98231019,Food
98231020,Food
98231021,Food
98231022,Food
98231023,Food
98231024,Food
98231025,Food
98231026,Food
98231027,Food
98231028,Food
98231029,Food
98231030,Food
98231031,Food
98231032,Food
98231033,Food
98231034,Food
98231035,Food
98231036,Food
98231037,Food
98231038,Food
98231039,Food
98231040,Food
98231041,Food
98231042,Food
98231043,Food
98231044,Food
98231045,Food
99031701,Food
99031702,Food
99031703,Food
99031704,Food
99031705,Food
99031706,Food
99031707,Food
99031708,Food
99031709,Food
99031710,Food
99031721,Food
99031722,Food
99031723,Food
99031724,Food
99031725,Food
99031726,Food
99031727,Food
99031728,Food
99031729,Food
99031730,Food
99031731,Food
99031732,Food
99031733,Food
99031801,Food
99031802,Food
99031803,Food
99031804,Food
99031805,Food
99031806,Food
99031807,Food
99031808,Food
99031809,Food
99031810,Food
99031919,Other
99031920,Other
99031921,Other
99031922,Other
99031923,Other
99034105,Apparel
99034110,Apparel
99034501,Other
99034502,Other
99034505,Transportation
99034506,Transportation
99034521,Other
99034522,Other
99034525,Other
99034527,Other
99034529,Commodities Services Special
99035200,Apparel
99035201,Apparel
99035202,Apparel
99035203,Apparel
99035204,Apparel
